,Income,MonthlyCharge,zscore
107,12154.01,172.473314,-0.003528152470782968
108,30649.31,172.456745,-0.003914007958294369
109,31417.33,194.976769,0.5205277108721246
110,55861.19,137.439154,-0.8193965142531648
111,9044.26,192.470522,0.4621627426778819
112,25381.66,159.951231,-0.2951398635354411
113,65064.31,112.455141,-1.4012191056057117
114,12527.51,174.961766,0.05442240939837878
115,35499.06,162.452604,-0.23688840005760448
116,26282.4,137.483594,-0.8183616046107582
117,51237.28,275.133571,2.387202942516177
118,64222.21,127.442069,-1.0522065876657776
119,11014.98,210.138,0.873599361471833
120,21172.49,147.456419,-0.5861164931226452
121,26130.78,242.657291,1.630901967685156
122,36478.21,114.983787,-1.3423325140748292
123,54533.63,187.656013,0.35004344052773684
124,37103.18,149.991327,-0.5270840734148785
125,74679.84,124.960655,-1.109993250028565
126,95028.57,220.161527,1.1070252107792369
127,34281.1,172.48852,-0.0031740382488559113
128,36240.81,120.004928,-1.2254012081166343
129,9515.64,220.161527,1.1070252107792369
130,31716.91,139.965008,-0.7605749422479708
131,12995.68,159.951231,-0.2951398635354411
132,77531.43,184.949594,0.28701690768588417
133,87354.99,252.637807,1.8633261856102574
134,76567.85,112.455141,-1.4012191056057117
135,30663.52,179.979358,0.1712710669695142
136,31716.91,202.443347,0.6944078541659948
137,31600.92,197.472533,0.5786485531036909
138,74638.78,255.155493,1.921957542899898
139,32652.3,174.976769,0.054771796197771255
140,63650.54,169.992756,-0.06129488048042159
141,28622.6,192.440432,0.46146201290425426
142,50252.79,182.460772,0.2290577293323015
143,19800.81,139.965008,-0.7605749422479708
144,35954.77,137.461553,-0.8188748909165251
145,36342.31,217.472533,1.0444044677780444
146,48715.53,210.138,0.873599361471833
147,23204.98,104.964303,-1.5756642108240817
148,35302.52,262.610632,2.0955712970983704
149,54895.16,152.488401,-0.4689327241709012
150,60398.06,174.974431,0.054717349331346275
151,8115.88,220.118516,1.1060235793969337
152,33858.66,162.452604,-0.23688840005760448
153,29950.47,184.961033,0.28728329678128206
154,49421.69,217.483972,1.0446708568734422
155,11061.05,220.118516,1.1060235793969337
156,15388.32,187.642236,0.3497226045659133
157,20624.31,174.961766,0.05442240939837878
158,47877.81,252.637807,1.8633261856102574
159,46154.17,130.024412,-0.9920695113673818
160,31716.91,162.482694,-0.23618767028397689
161,10403.59,182.467607,0.22921690141614137
162,22412.6,139.934918,-0.7612756720215985
163,19476.27,200.165175,0.6413542499837201
164,31716.91,202.682861,0.6999856072733608
165,28022.56,159.951231,-0.2951398635354411
166,35478.4,149.948316,-0.5280857047971815
167,10155.51,149.959755,-0.5278193157017836
168,87537.25,137.469817,-0.8186824405725818
169,34112.1,187.656013,0.35004344052773684
170,32653.51,164.985293,-0.1779076559685707
171,35321.46,159.965008,-0.2948190275736175
172,49277.48,172.462354,-0.0037833867120241173
173,37297.82,204.949594,0.7527728223602376
174,14928.96,147.473844,-0.5857107032819852
175,24702.68,162.471255,-0.23645405937937478
176,87535.71,119.95684,-1.2265210716378776
177,63166.87,207.609354,0.8147127699409505
178,11856.81,194.999168,0.5210493342087643
179,27326.79,174.975543,0.054743245360201656
180,12779.23,240.114868,1.5716945401924507
181,25519.91,240.114868,1.5716945401924507
182,46871.21,139.983006,-0.7601558085003559
183,77383.72,240.114868,1.5716945401924507
184,47395.3,209.993134,0.8702257516550721
185,90977.74,147.456419,-0.5861164931226452
186,31716.91,107.495766,-1.5167120175726176
187,47726.25,152.502178,-0.46861188820907834
188,51721.64,79.978861,-2.1575200804367323
189,41531.03,142.482694,-0.7019435849583302
190,33504.8,117.439154,-1.2851524289275182
191,34197.3,220.132293,1.1063444153587574
192,11518.58,152.455519,-0.4696984734702173
193,31065.17,174.961766,0.05442240939837878
194,32097.17,202.443347,0.6944078541659948
195,23424.88,210.12704,0.8733441272305912
196,35988.24,139.979239,-0.7602435336268845
197,35539.7,139.965008,-0.7605749422479708
198,27959.34,137.439154,-0.8193965142531648
199,52232.97,102.474625,-1.6336433235308125
200,18198.59,252.637807,1.8633261856102574
201,16851.94,194.999168,0.5210493342087643
202,16440.05,242.610632,1.629815382424017
203,44223.58,127.458638,-1.051820732178266
204,33343.73,129.976324,-0.993189374888625
205,30664.56,240.114868,1.5716945401924507
206,31934.04,174.975543,0.054743245360201656
207,26676.4,169.944668,-0.06241474400166477
208,67211.95,162.511928,-0.2355068748634973
209,31136.77,119.95684,-1.2265210716378776
210,40660.84,137.439154,-0.8193965142531648
211,10606.59,207.46728,0.8114041796498782
212,92447.71,149.974105,-0.5274851358330046
213,13612.16,225.178625,1.2238623641792805
214,13765.39,232.637807,1.3975702709359041
215,53019.98,117.472036,-1.284386679628202
216,42523.02,137.469817,-0.8186824405725818
217,52143.7,220.132293,1.1063444153587574
218,19097.94,124.960655,-1.109993250028565
219,11301.4,199.990219,0.6372799103933317
220,17814.0,159.947583,-0.29522481741427764
221,22533.05,245.145743,1.6888525295543177
222,19974.4,255.155493,1.921957542899898
223,45146.99,134.950905,-0.877342348699792
224,10330.1,159.947583,-0.29522481741427764
225,15281.28,139.987503,-0.7600510832829411
226,11217.96,179.947583,0.17053109726007573
227,17516.0,127.473844,-1.051466617956339
228,20566.64,232.637807,1.3975702709359041
229,36128.68,195.006206,0.5212132337151381
230,52129.84,267.642733,2.212757837297807
231,25985.06,149.959755,-0.5278193157017836
232,10909.79,220.114868,1.1059386255180972
233,41151.14,157.483594,-0.35260568993640484
234,64063.23,127.474951,-1.0514408383664615
235,20414.07,139.981577,-0.7601890867604595
236,41412.1,255.133571,1.9214470278418232
237,31716.91,194.966286,0.5202835849094483
238,18408.94,179.965581,0.17095023100769066
239,15930.45,174.976769,0.054771796197771255
240,25611.29,187.609354,0.3489568552665972
241,9428.86,169.937833,-0.06257391608550461
242,3810.16,115.002061,-1.3419069528955916
243,31716.91,152.462354,-0.4695393013863775
244,51992.79,207.609354,0.8147127699409505
245,79993.43,147.503078,-0.5850299078615063
246,37706.85,200.118516,0.6402676647225805
247,22466.53,137.497825,-0.8180301959896717
248,16608.27,134.980139,-0.8766615532793124
249,25146.14,147.442069,-0.5864506729914243
250,58882.35,197.494455,0.5791590681617652
251,31809.46,162.529926,-0.2350877411158824
252,27235.54,210.151777,0.8739201974336566
253,70476.82,159.965581,-0.2948056836666627
254,49396.09,190.173699,0.40867479781737753
255,35060.94,202.649979,0.6992198579740446
256,66055.53,134.950905,-0.877342348699792
257,91335.76,142.500692,-0.7015244512107153
258,54349.75,114.997564,-1.342011678113006
259,75042.1,232.62403,1.3972494349740805
260,91001.1,242.628057,1.630221172264677
261,44426.28,202.443347,0.6944078541659948
262,63284.16,124.993537,-1.109227500729249
263,14039.21,174.976769,0.054771796197771255
264,12453.24,225.145743,1.2230966148799642
265,15934.12,275.133571,2.387202942516177
266,48314.4,287.642733,2.6785137519721602
267,5511.77,177.65076,0.11704315239957072
268,10701.11,220.114868,1.1059386255180972
269,10767.15,197.516854,0.579680691498405
270,13493.63,194.974431,0.5204732640056996
271,25071.58,175.133074,0.05841179510993007
272,368.5,147.478341,-0.5856059780645709
273,27976.63,134.980139,-0.8766615532793124
274,56154.5,157.483594,-0.35260568993640484
275,62145.59,255.141716,1.9216367069380744
276,6517.94,137.439154,-0.8193965142531648
277,19090.03,235.159141,1.4562865821043813
278,13194.33,147.460067,-0.5860315392438087
279,63963.36,232.637807,1.3975702709359041
280,34447.89,137.439154,-0.8193965142531648
281,36315.29,129.948316,-0.9938416194715349
282,5009.07,242.632554,1.6303258974820913
283,14202.72,187.609354,0.3489568552665972
284,54779.76,232.652038,1.3979016795569905
285,36453.31,159.980465,-0.2944590681149615
286,11250.71,159.947583,-0.29522481741427764
287,65951.35,137.487242,-0.8182766507319217
288,15292.25,245.131966,1.688531693592494
289,41879.1,117.439154,-1.2851524289275182
290,17080.57,209.993134,0.8702257516550721
291,68122.23,169.974105,-0.06172922115865128
292,39468.79,197.470195,0.5785941062372654
293,31716.91,137.516476,-0.8175958553114421
294,84301.44,207.475448,0.8115943943654315
295,42469.81,160.00128,-0.2939743326467642
296,75458.79,147.478341,-0.5856059780645709
297,60345.9,127.488728,-1.0511200024046383
298,76066.77,139.981577,-0.7601890867604595
299,42755.27,220.132293,1.1063444153587574
300,76874.25,214.952509,0.985718663621978
301,41075.64,139.99789,-0.7598091929486548
302,63095.62,270.160419,2.271389194587447
303,82131.87,202.443347,0.6944078541659948
304,28502.33,172.47417,-0.003508218117634932
305,9450.84,137.468388,-0.8187157188326852
306,44977.06,104.962874,-1.5756974890841853
307,13583.35,174.969934,0.054612624113931404
308,42093.64,139.99789,-0.7598091929486548
309,55398.87,144.988941,-0.6435786167640875
310,22362.59,114.997564,-1.342011678113006
311,40271.47,172.484753,-0.0032617633753844084
312,56178.63,124.97808,-1.109587460187905
313,21053.35,174.991856,0.055123139172006376
314,75866.75,92.488023,-1.866209270980749
315,74061.48,139.965008,-0.7605749422479708
316,35102.93,192.470522,0.4621627426778819
317,26391.1,220.118516,1.1060235793969337
318,29982.49,232.622804,1.397220884136511
319,51154.34,210.156274,0.8740249226510708
320,37583.97,114.972827,-1.342587748316071
321,28654.87,149.977753,-0.527400181954168
322,31716.91,184.985293,0.2878482587057827
323,11591.09,132.479779,-0.9348894262200708
324,70174.11,190.12704,0.40758821255623784
325,8495.04,92.488023,-1.866209270980749
326,17191.02,220.114868,1.1059386255180972
327,24732.09,107.495766,-1.5167120175726176
328,27282.21,169.967067,-0.06189312066502572
329,40902.49,222.679213,1.1656565680688775
330,87568.16,200.132293,0.640588500684404
331,69327.78,262.610632,2.0955712970983704
332,5194.22,152.495236,-0.46877355208706134
333,12951.51,202.636202,0.6988990220122211
334,11179.42,127.478341,-1.0513618927389243
335,47288.09,159.983006,-0.2943998938260026
336,31716.91,124.960655,-1.109993250028565
337,31716.91,252.62403,1.8630053496484338
338,42386.84,104.97808,-1.5753433748622583
339,38864.57,204.961033,0.7530392114556355
340,25215.22,245.145743,1.6888525295543177
341,9302.3,95.019486,-1.8072570777292847
342,45225.74,169.937833,-0.06257391608550461
343,29976.15,207.475448,0.8115943943654315
344,13155.79,114.983787,-1.3423325140748292
345,14980.5,232.637807,1.3975702709359041
346,24017.57,225.131966,1.2227757789181408
347,26204.77,212.641455,0.9318993101403873
348,27978.78,152.495236,-0.46877355208706134
349,46622.3,134.950905,-0.877342348699792
350,34419.26,200.132293,0.640588500684404
351,8507.97,197.470195,0.5785941062372654
352,64420.19,192.456745,0.461841906716059
353,31716.91,162.471255,-0.23645405937937478
354,64446.9,222.660939,1.1652310068896399
355,20647.83,114.950905,-1.3430982633741453
356,23956.91,182.446995,0.22873689337047798
357,56003.36,95.005709,-1.8075779136911083
358,50150.81,172.456745,-0.003914007958294369
359,4180.22,177.65076,0.11704315239957072
360,70023.28,207.638588,0.8153935653614302
361,40728.96,220.118516,1.1060235793969337
362,69248.13,137.468388,-0.8187157188326852
363,65187.42,159.965008,-0.2948190275736175
364,26005.77,182.465269,0.2291624545497164
365,10423.75,129.977753,-0.9931560966285214
366,28909.96,112.484375,-1.4005383101852322
367,28219.28,127.488728,-1.0511200024046383
368,67319.27,162.471255,-0.23645405937937478
369,71348.1,154.961766,-0.41133350527597456
370,39231.99,194.976769,0.5205277108721246
371,28129.21,192.48852,0.4625818764254975
372,69104.9,162.452604,-0.23688840005760448
373,31282.78,107.48056,-1.5170661317945446
374,65229.24,142.482694,-0.7019435849583302
375,15110.46,165.018175,-0.17714190666925458
376,66922.3,125.007314,-1.1089066647674257
377,1666.59,139.987503,-0.7600510832829411
378,50258.38,112.455141,-1.4012191056057117
379,54373.35,212.622804,0.9314649694621575
380,33588.84,182.460772,0.2290577293323015
381,23629.05,159.947583,-0.29522481741427764
382,91186.03,245.145743,1.6888525295543177
383,20204.74,149.977753,-0.527400181954168
384,37703.83,184.967019,0.28742269752654426
385,29117.32,92.455141,-1.866975020280065
386,52531.72,149.944668,-0.5281706586760181
387,25742.72,167.456419,-0.12036057844829193
388,21072.82,197.516854,0.579680691498405
389,37774.81,152.488401,-0.4689327241709012
390,20811.42,162.482694,-0.23618767028397689
391,34474.39,262.610632,2.0955712970983704
392,81388.6,190.173699,0.40867479781737753
393,78272.96,187.513939,0.34673485023666445
394,11655.88,212.641455,0.9318993101403873
395,37773.19,104.964303,-1.5756642108240817
396,40183.01,232.637807,1.3975702709359041
397,37149.4,142.499263,-0.7015577294708182
398,10331.57,277.63748,2.4455134638439935
399,37096.85,112.455141,-1.4012191056057117
400,26004.59,220.118516,1.1060235793969337
401,77291.95,139.951231,-0.7608957782097944
402,24462.25,184.978458,0.28768908662194215
403,75871.75,210.138,0.873599361471833
404,28840.47,142.468917,-0.7022644209201537
405,25299.48,160.00128,-0.2939743326467642
406,37631.4,127.481989,-1.0512769388600878
407,23014.69,162.452604,-0.23688840005760448
408,31300.68,172.457857,-0.0038881119294389916
409,55840.35,255.155493,1.921957542899898
410,9729.44,184.979684,0.28771763745951173
411,35891.67,175.006206,0.055457319040784735
412,20801.9,112.455141,-1.4012191056057117
413,31716.91,194.958118,0.5200933701938956
414,33217.64,172.44408,-0.004208947891261865
415,45562.97,200.165175,0.6413542499837201
416,15380.9,127.460067,-1.0517874539181624
417,31716.91,147.478341,-0.5856059780645709
418,57900.98,207.49737,0.8121049094235058
419,60476.86,169.937833,-0.06257391608550461
420,26875.13,152.457857,-0.46964402660379234
421,24447.03,162.460772,-0.23669818534205186
422,14817.22,200.132293,0.640588500684404
423,6170.55,182.460772,0.2290577293323015
424,33620.38,124.97808,-1.109587460187905
425,86453.08,230.105118,1.3385895268468702
426,31466.9,147.473844,-0.5857107032819852
427,76984.15,142.482694,-0.7019435849583302
428,43586.8,152.479779,-0.46913351154571736
429,13148.09,105.010962,-1.5745776255629422
430,11612.88,114.965789,-1.3427516478224448
431,71215.87,184.978458,0.28768908662194215
432,18113.33,134.950905,-0.877342348699792
433,18895.18,182.490006,0.22973852475278106
434,48852.54,192.470522,0.4621627426778819
435,6574.36,149.962093,-0.527764868835358
436,10342.14,95.019486,-1.8072570777292847
437,23028.48,245.174977,1.6895333249747972
438,31843.16,169.944668,-0.06241474400166477
439,31920.88,207.49737,0.8121049094235058
440,54961.9,245.145743,1.6888525295543177
441,31716.91,127.478341,-1.0513618927389243
442,21897.41,182.467607,0.22921690141614137
443,72129.01,267.642733,2.212757837297807
444,16368.02,104.992311,-1.575011966241172
445,59147.78,164.978458,-0.1780668280524112
446,65900.37,240.114868,1.5716945401924507
447,69369.36,124.960655,-1.109993250028565
448,23382.74,127.442069,-1.0522065876657776
449,25886.2,169.992756,-0.06129488048042159
450,31716.91,169.992756,-0.06129488048042159
451,93039.69,179.979358,0.1712710669695142
452,37852.37,134.950905,-0.877342348699792
453,54727.46,192.440432,0.46146201290425426
454,47944.46,172.440432,-0.00429390177009909
455,18402.27,212.669463,0.9325515547232972
456,43631.75,175.133074,0.05841179510993007
457,31392.97,159.965008,-0.2948190275736175
458,10466.23,112.484375,-1.4005383101852322
459,20197.89,179.965581,0.17095023100769066
460,31716.91,252.62403,1.8630053496484338
461,48005.75,95.005709,-1.8075779136911083
462,50666.54,240.114868,1.5716945401924507
463,6117.38,105.010962,-1.5745776255629422
464,7953.27,182.45383,0.22889606545431848
465,31716.91,149.944668,-0.5281706586760181
466,10882.02,144.960655,-0.6442373353542117
467,69156.25,187.609354,0.3489568552665972
468,19563.77,129.962093,-0.9935207835097114
469,27113.0,129.976324,-0.993189374888625
470,31716.91,192.440432,0.46146201290425426
471,23165.82,172.44408,-0.004208947891261865
472,13378.22,117.485813,-1.2840658436663788
473,5337.97,159.965008,-0.2948190275736175
474,72490.86,167.484705,-0.11970185985816846
475,12476.24,129.962093,-0.9935207835097114
476,64584.13,139.981577,-0.7601890867604595
477,32885.95,124.97808,-1.109587460187905
478,80862.03,255.137219,1.9215319817206598
479,49800.1,230.105118,1.3385895268468702
480,6958.83,182.460772,0.2290577293323015
481,19133.76,255.155493,1.921957542899898
482,23413.1,172.457857,-0.0038881119294389916
483,11957.82,137.483594,-0.8183616046107582
484,31250.41,167.456419,-0.12036057844829193
485,9487.91,127.495766,-1.0509561028982644
486,13533.47,287.642733,2.6785137519721602
487,46533.08,167.456419,-0.12036057844829193
488,47946.16,164.988941,-0.17782270208973414
489,14393.72,242.632554,1.6303258974820913
490,4102.64,130.006414,-0.9924886451149973
491,11249.18,257.63748,1.9797575491696402
492,18684.74,129.977753,-0.9931560966285214
493,75276.52,232.622804,1.397220884136511
494,78129.73,182.467607,0.22921690141614137
495,31716.91,220.132293,1.1063444153587574
496,20789.86,252.637807,1.8633261856102574
497,34038.71,142.452604,-0.7026443147319579
498,16051.94,94.972827,-1.8083436629904244
499,24266.04,210.105118,0.8728336121725169
500,28712.86,92.455141,-1.866975020280065
501,18966.81,194.969934,0.5203685387882848
502,67530.44,129.977753,-0.9931560966285214
503,38866.92,242.628057,1.630221172264677
504,44314.39,197.48762,0.5789998960779255
505,26929.55,242.610632,1.629815382424017
506,50643.95,139.934918,-0.7612756720215985
507,4803.58,112.455141,-1.4012191056057117
508,21278.71,182.490006,0.22973852475278106
509,16874.68,149.988989,-0.5271385202813041
510,20314.7,107.495766,-1.5167120175726176
511,31716.91,92.455141,-1.866975020280065
512,28908.4,225.145743,1.2230966148799642
513,31716.91,232.62403,1.3972494349740805
514,47370.85,207.638588,0.8153935653614302
515,59158.79,175.133074,0.05841179510993007
516,39802.79,242.628057,1.630221172264677
517,50195.66,184.964681,0.2873682506601193
518,52946.65,182.443347,0.22865193949164142
519,7681.82,117.485813,-1.2840658436663788
520,17876.13,139.99789,-0.7598091929486548
521,21795.58,149.937833,-0.528329830759858
522,5192.16,157.469817,-0.35292652589822837
523,60897.92,152.510442,-0.4684194378651343
524,35939.37,139.99789,-0.7598091929486548
525,24091.33,139.951231,-0.7608957782097944
526,41209.8,117.439154,-1.2851524289275182
527,26695.46,235.137219,1.4557760670463062
528,14185.42,149.977753,-0.527400181954168
529,12765.41,149.991327,-0.5270840734148785
530,11386.53,149.97755,-0.527404909376702
531,56131.21,172.456745,-0.003914007958294369
532,50560.17,137.439154,-0.8193965142531648
533,24202.12,197.494455,0.5791590681617652
534,1668.97,204.961033,0.7530392114556355
535,36973.83,162.482694,-0.23618767028397689
536,17218.09,159.964152,-0.29483896192676556
537,34228.9,169.974105,-0.06172922115865128
538,31159.95,129.959755,-0.993575230376137
539,21654.51,119.989722,-1.2257553223385613
540,36121.33,179.947583,0.17053109726007573
541,76136.04,167.456419,-0.12036057844829193
542,20957.58,240.114868,1.5716945401924507
543,33559.74,194.976769,0.5205277108721246
544,30142.44,245.146969,1.6888810803918872
545,21663.69,139.987503,-0.7600510832829411
546,12924.08,197.483972,0.5789149421990889
547,67021.35,190.173699,0.40867479781737753
548,31006.39,197.470195,0.5785941062372654
549,28580.25,149.974105,-0.5274851358330046
550,23706.94,204.979684,0.7534735521338651
551,49693.17,152.502178,-0.46861188820907834
552,77622.97,225.131966,1.2227757789181408
553,86411.28,202.636202,0.6988990220122211
554,46353.07,127.460067,-1.0517874539181624
555,62359.81,162.482694,-0.23618767028397689
556,19942.74,104.962874,-1.5756974890841853
557,51203.14,169.937833,-0.06257391608550461
558,10818.08,159.934918,-0.2955197573472451
559,33165.9,217.470195,1.0443500209116188
560,25819.56,245.146969,1.6888810803918872
561,21806.2,177.48762,0.11324398140357204
562,28082.45,162.465269,-0.23659346012463697
563,69662.99,147.456419,-0.5861164931226452
564,54674.22,134.950905,-0.877342348699792
565,16706.02,127.442069,-1.0522065876657776
566,31980.81,184.978458,0.28768908662194215
567,41955.27,137.468388,-0.8187157188326852
568,57107.43,182.443347,0.22865193949164142
569,6769.7,172.487091,-0.0032073165089594327
570,65191.79,162.500692,-0.23576853653636196
571,35947.74,137.439154,-0.8193965142531648
572,23022.97,220.114868,1.1059386255180972
573,33529.19,159.994242,-0.29413823215313795
574,73378.99,159.964152,-0.29483896192676556
575,3504.7,275.133571,2.387202942516177
576,20125.41,194.958118,0.5200933701938956
577,25807.14,124.97808,-1.109587460187905
578,21801.03,92.455141,-1.866975020280065
579,15518.51,229.993134,1.3359816663294255
580,10299.94,147.478341,-0.5856059780645709
581,30944.95,179.947583,0.17053109726007573
582,80906.28,175.006206,0.055457319040784735
583,39281.35,204.963371,0.7530936583220611
584,14536.31,210.12704,0.8733441272305912
585,43044.31,184.967019,0.28742269752654426
586,19373.31,200.118516,0.6402676647225805
587,46426.0,114.965789,-1.3427516478224448
588,24903.99,134.980139,-0.8766615532793124
589,82554.24,92.488023,-1.866209270980749
590,48163.8,137.483594,-0.8183616046107582
591,25331.3,137.483594,-0.8183616046107582
592,25898.52,207.638588,0.8153935653614302
593,2374.22,114.972827,-1.342587748316071
594,88915.15,207.609354,0.8147127699409505
595,21168.49,134.950905,-0.877342348699792
596,74026.91,240.114868,1.5716945401924507
597,21064.75,149.959755,-0.5278193157017836
598,42659.99,134.950905,-0.877342348699792
599,15253.93,204.963371,0.7530936583220611
600,29353.41,149.977753,-0.527400181954168
601,35089.38,139.934918,-0.7612756720215985
602,75443.13,197.628838,0.5822885520158497
603,55081.63,152.479779,-0.46913351154571736
604,16581.74,139.95684,-0.7607651569635242
605,29361.24,229.993134,1.3359816663294255
606,26164.5,142.471255,-0.7022099740537281
607,60231.84,159.947583,-0.29522481741427764
608,20191.76,240.114868,1.5716945401924507
609,44316.41,172.440432,-0.00429390177009909
610,51090.87,169.967067,-0.06189312066502572
611,58324.01,149.962093,-0.527764868835358
612,48137.75,134.950905,-0.877342348699792
613,19639.83,159.965008,-0.2948190275736175
614,27259.78,232.637807,1.3975702709359041
615,86897.5,149.962093,-0.527764868835358
616,27537.94,184.963371,0.2873377436477077
617,8690.46,182.490006,0.22973852475278106
618,29823.06,159.951231,-0.2951398635354411
619,28790.03,147.442069,-0.5864506729914243
620,63725.44,242.632554,1.6303258974820913
621,14900.46,162.500489,-0.2357732639588959
622,37552.96,172.457857,-0.0038881119294389916
623,31716.91,140.00128,-0.7597302473211176
624,15621.76,144.988941,-0.6435786167640875
625,12782.07,150.020764,-0.526398550571865
626,14331.34,275.133571,2.387202942516177
627,25934.55,130.006414,-0.9924886451149973
628,37860.79,197.48762,0.5789998960779255
629,31716.91,149.984492,-0.527243245498719
630,49915.86,184.978458,0.28768908662194215
631,11455.64,207.609354,0.8147127699409505
632,22322.51,139.99789,-0.7598091929486548
633,67019.55,220.132293,1.1063444153587574
634,61436.18,242.632554,1.6303258974820913
635,83705.06,154.991856,-0.410632775502347
636,58187.53,139.987503,-0.7600510832829411
637,36699.84,245.145743,1.6888525295543177
638,26942.28,187.609354,0.3489568552665972
639,15638.87,159.965008,-0.2948190275736175
640,49252.56,192.440432,0.46146201290425426
641,8497.8,172.440432,-0.00429390177009909
642,56574.39,204.961033,0.7530392114556355
643,58297.91,222.649979,1.164975772648398
644,24940.07,159.951231,-0.2951398635354411
645,18410.16,159.965008,-0.2948190275736175
646,85742.06,152.510442,-0.4684194378651343
647,31716.91,187.656013,0.35004344052773684
648,20485.31,184.978458,0.28768908662194215
649,24166.24,127.481989,-1.0512769388600878
650,60415.32,220.118516,1.1060235793969337
651,40667.47,162.482694,-0.23618767028397689
