,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Churn,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
45,0.008239409249902838,0.3333333333333333,0.3661971830985916,0.5645715915776861,0.5492762377163776,0.5012322062523695,0.5,0.0,0.13207374655074575,0.785968653891277,0.22205876329057495,0.33333333333333337,0.33333333333333337,0.0,0.0,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.0,1,0,1,1,1,1,1,1,1,0,1,1,1
46,0.20386060370514314,0.3333333333333333,0.07042253521126762,0.3272909276688201,0.7109385045687786,0.41666666666666663,0.5,0.0,0.2994013244463815,0.4995006293582589,0.3183247249438899,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.0,0.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,1,0,1,0,1,0,1,1,0,1,0,1,1
47,0.02225676901152999,0.5,0.352112676056338,0.3861504660740319,0.4790394822022837,0.41666666666666663,0.5,0.0,0.11869018277526196,0.547276109984511,0.15112975746022925,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,1,1,0,0,1,1,1,1,1,1,0,0,1
48,0.3980308330094572,0.16666666666666666,0.9577464788732394,0.273214987948403,0.3204929587802882,0.41666666666666663,1.0,0.0,0.09521301363257424,0.1188687253004913,0.08345914315725403,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,0,1,0,1,0,0,0,0,0,1,0,0
49,0.06702940795439823,0.3333333333333333,0.9295774647887324,0.7938284304585659,0.7053585111251002,0.6666666666666665,0.0,1.0,0.14886296954169848,0.05951598731837365,0.10601378888214039,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,0,0,1,1,0,0,0,0,1,0,0,1
50,0.12693354061406917,0.3333333333333333,0.619718309859155,0.04500841853687008,0.41222298285665165,0.5833333333333333,0.5,0.0,0.03300822542641534,0.49957201050164446,0.12434976639166082,0.0,0.0,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.0,0.6666666666666666,1,0,1,0,1,1,0,0,1,1,0,1,0
51,0.06757351988599558,0.8333333333333333,0.7042253521126761,0.4535813969794266,0.332827006061648,0.5,0.5,0.0,0.08927743132337454,0.5123054254250727,0.15402891245625105,0.0,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.0,0.33333333333333337,0.0,1,0,1,0,1,0,0,0,1,0,1,1,1
52,0.011763181759295246,0.16666666666666666,0.5774647887323944,0.39693299612581406,0.012201474919541877,0.16666666666666663,0.0,0.0,0.06318784179409834,0.33296561950042447,0.08165467639847135,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.9999999999999999,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1
53,0.002383728462236041,0.0,0.1830985915492958,0.45688631307733646,0.596140310338173,0.0,0.0,0.0,0.007782119596352189,0.4280385416686343,0.042459699427291796,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.33333333333333337,1,1,0,0,1,1,0,0,0,0,1,0,1
54,0.008109858789998705,0.0,0.46478873239436624,0.14624037231249282,0.41898337913488587,0.41666666666666663,1.0,0.0,0.15605065826269948,0.38072997641053763,0.16294309015337144,0.6666666666666666,0.0,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,1,0,1,0,1,1,1,0,1,0,0,0,1
55,0.12869542686876537,0.16666666666666666,0.5633802816901409,0.6470148234486172,0.5772923613797265,0.41666666666666663,0.5,1.0,0.18290960634780115,0.2378097928182178,0.2406122101763962,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.49959931709696537,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.33333333333333337,0,0,0,0,1,0,0,0,1,0,1,0,0
56,0.06757351988599558,0.16666666666666666,0.7746478873239436,0.8585602335174939,0.364226762432783,0.41666666666666663,0.0,1.0,0.12060875738000638,0.16638969263711678,0.16689192494320715,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.6666666666666666,1,0,0,0,1,0,0,1,0,0,0,0,1
57,0.06757351988599558,0.16666666666666666,0.2112676056338028,0.16007145922453467,0.622192508096383,0.41666666666666663,0.0,1.0,0.08074322086008333,0.2975366454485192,0.11460496571758985,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999999999999999,0,0,0,0,1,0,1,0,1,1,0,1,1
58,0.6783262080580386,0.16666666666666666,0.5633802816901409,0.14836939561092535,0.5186553506915739,0.75,1.0,0.0,0.20733316295295504,0.6668943301538649,0.2446438885567794,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.0,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.6666666666666666,1,0,1,0,1,1,0,0,0,1,1,1,1
59,0.01792978365073196,0.0,0.43661971830985913,0.3011077494465635,0.3674150936972514,0.25,0.5,0.0,0.08779481878842017,0.21409689895772455,0.0744210848118993,0.9999999999999999,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,0,0,1
60,0.0800880943127348,0.16666666666666666,0.11267605633802819,0.5735535553437024,0.3641135456300601,0.5,0.5,0.0,0.026349063404109217,0.4043448026760522,0.13300306173420562,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,1,1,0,1,1,0,1,0,1,1
61,0.0715895841430237,0.16666666666666666,0.09859154929577468,0.8501780063807053,0.46352387040393855,0.33333333333333326,0.5,0.0,0.018938515341487536,0.5471360548810089,0.07842497335864484,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,0.0,0.6666666666666666,0,0,1,0,1,1,0,0,1,1,1,0,0
62,0.09729239538800362,0.0,0.3380281690140845,0.3272909276688201,0.5669734839770411,0.6666666666666665,0.5,0.0,0.098032773428399,0.3448288201154699,0.1800446226298011,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.0,0.6666666666666666,0.6666666666666666,1,0,1,0,1,0,1,1,0,0,0,1,1
63,0.12789221401735976,0.16666666666666666,0.8873239436619719,0.7263718323279119,0.16992629337769388,0.75,0.0,0.0,0.1584579855527264,0.05958153540958372,0.13428247320300293,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.9999999999999999,0,0,0,1,1,0,0,0,1,0,0,0,0
64,0.09739603575592692,0.16666666666666666,0.352112676056338,0.36033257628930593,0.7993230867633936,0.5833333333333333,0.0,0.0,0.12161698370953276,0.22604203825512592,0.13252043845230788,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0,1,0,1,1,0,0,0,1,0,0,1,1
65,0.04790776007254826,0.3333333333333333,0.6338028169014085,0.4725015851598363,0.4554755668310804,0.6666666666666665,0.5,0.0,0.0974136500575218,0.4994943966516111,0.202061784976889,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0,0,1,0,1,1,0,1,1,0,1,0,0
66,0.9968648788703199,0.5,0.7323943661971831,0.11076618023796855,0.17944988492728636,0.41666666666666663,0.0,1.0,0.04888792533663098,0.880991224353798,0.1216423076657657,0.33333333333333337,0.33333333333333337,0.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1,0,1,0,1,1,0,0,1,1,1,1,1
67,0.35095219588029536,0.16666666666666666,0.8450704225352114,0.22971759687577697,0.5678530044048706,0.5012322062523695,0.5,0.0,0.13788952733422113,0.6072392583214211,0.16670606163472848,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.49959931709696537,0.0,0.9999999999999999,0.5015364201410714,0.6666666666666666,1,0,0,0,1,0,0,0,0,0,1,1,0
68,0.2020728073584661,0.0,0.4225352112676056,0.5455634461985223,0.32346803009503305,0.9166666666666665,0.0,1.0,0.15833524709916755,0.3448613396192385,0.23605765478186966,0.33333333333333337,0.5003663003663003,0.0,0.0,0.9999999999999999,0.0,0.0,0.4966924308892139,0,0,1,1,1,1,1,0,0,0,1,0,0
69,0.4617437491903096,0.16666666666666666,0.6338028169014085,0.19510701302674285,0.607502768739661,1.0,1.0,1.0,0.01695234795933029,0.5716649622910068,0.13775087119699303,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,1,1,1,0,1,0,0,0,1,0,1,1,1
70,0.5251198341754113,0.6666666666666666,0.5915492957746479,0.44277163462767444,0.1739320745701523,0.5,0.0,0.0,0.3228363258665828,0.6312486529800648,0.3600045912534633,0.9999999999999999,0.9999999999999999,0.49377304668475597,0.9999999999999999,0.33333333333333337,0.4957059907513647,0.9999999999999999,0.9999999999999999,1,0,1,1,1,0,1,1,0,1,1,1,0
71,0.7830807099365202,0.0,0.9718309859154929,0.8101683321322255,0.3289721079922235,0.9166666666666665,0.0,0.0,0.038464183514274414,0.8332840180331903,0.15886116871375197,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.6666666666666666,1,1,1,0,1,1,0,1,0,1,1,1,1
72,0.14919030962559915,0.5,0.5070422535211268,0.4920451947667658,0.025497222159018673,0.25,0.0,0.0,0.0983077789822573,0.26154551931932346,0.09526277589404702,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.0,0.0,0.33333333333333337,0,0,1,0,1,0,0,1,0,0,0,0,1
73,0.0015286954268687652,0.5,0.23943661971830987,0.07696056648192176,0.18479021018151237,0.25,0.0,1.0,0.11535018314152619,0.833366922547187,0.2031004502383407,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,1,0,1,0,1,0,0,1,1,1,1,1,1
74,0.8901930301852571,0.16666666666666666,0.7323943661971831,0.012112113187872505,0.7464323969928564,0.8333333333333333,0.0,0.0,0.01941393930770876,0.6422420056366601,0.07042796266354737,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.0,0.33333333333333337,0.6666666666666666,0.6666666666666666,1,0,0,0,1,1,0,1,1,0,0,1,0
